timestamp,open,high,low,close
1787229180000,4454.905,4455.735,4452.455,4455.105
1787229240000,4455.175,4455.665,4450.935,4453.165
1787229300000,4453.075,4456.505,4452.465,4454.145
1787229360000,4454.125,4456.765,4451.515,4456.645
1787229420000,4456.775,4460.125,4456.775,4458.985
1787229480000,4458.985,4459.385,4457.415,4459.085
1787229540000,4459.035,4463.125,4458.415,4462.965
1787229600000,4462.855,4465.355,4462.025,4464.825
1787229660000,4464.735,4465.645,4463.255,4463.935
1787229720000,4463.945,4464.275,4459.895,4460.235
1787229780000,4460.075,4466.165,4460.075,4466.135
1787229840000,4466.115,4466.915,4465.015,4466.515
1787229900000,4466.425,4466.615,4463.935,4465.715
1787229960000,4465.745,4467.545,4465.745,4466.775
1787230020000,4466.725,4469.195,4466.395,4468.145
1787230080000,4468.025,4470.995,4467.905,4470.715
1787230140000,4470.655,4471.435,4469.565,4471.335
1787230200000,4471.125,4471.565,4469.875,4471.285
1787230260000,4471.375,4474.055,4471.375,4473.775
1787230320000,4473.775,4475.245,4472.735,4472.955
1787230380000,4472.945,4473.635,4471.945,4472.185
1787230440000,4472.185,4472.835,4471.645,4471.895
1787230500000,4472.335,4473.055,4471.645,4472.745
1787230560000,4472.785,4473.925,4471.845,4473.675
1787230620000,4473.715,4475.055,4473.015,4473.645
1787230680000,4473.635,4476.875,4473.635,4476.445
1787230740000,4476.415,4476.415,4473.695,4474.605
1787230800000,4474.695,4481.915,4473.625,4481.595
1787230860000,4481.595,4484.235,4480.735,4483.385
1787230920000,4483.495,4483.625,4480.125,4481.745
1787230980000,4481.735,4482.155,4479.355,4479.415
1787231040000,4479.455,4481.695,4477.095,4478.305
1787231100000,4478.535,4480.065,4476.165,4478.095
1787231160000,4478.035,4478.805,4476.935,4477.285
